tìm giúp combo thịt bò và bí xanh cho gia đình	search_recipe
bạn ơi ăn gì bữa xế vừa tăng cơ vừa 20k nào ngon	search_recipe
nhà còn món nhậu từ cá đậm đà	search_recipe
mình muốn lên thực đơn bữa sáng: cá lóc, cấp tốc, 1 người	search_recipe
nhà còn đổi món thanh đạm hơn	refine_search
đang cần đề xuất món nướng muối ớt, ít dọn dẹp, hợp bữa xế	search_recipe
đề xuất tư vấn thực đơn chay có tôm đi	search_recipe
bạn ơi combo canh chua và rau xà lách cho 1 người nhé	search_recipe
ê chi phí cho 2 người người với	ask_price_estimate
gợi ý hướng dẫn chi tiết món này nhé	ask_recipe_detail
mình muốn combo thịt gà và hành ngò cho 1 người đi	search_recipe
tìm giúp bạn tên gì nha	fallback
combo tôm và rau muống cho cả nhà với	search_recipe
